Area Code (FAO),Nation,Item,Year,yf_agrc_fibers_tonne_ha,Unit,Element
236,Venezuela (Bolivarian Republic of),Seed cotton,1989,13580,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1990,11810,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1991,13967,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1992,13540,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1993,12590,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1994,12630,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1995,8506,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1996,13057,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1997,12325,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1998,11580,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,1999,12509,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2000,11572,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2001,9345,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2002,11528,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2003,12527,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2004,13270,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2005,13487,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2006,9795,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2007,12409,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2008,11964,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2009,6565,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2010,8494,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2011,10157,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2012,13115,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2013,11845,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2014,7658,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2015,12791,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2016,13152,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2017,11531,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2018,8262,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),Seed cotton,2019,9252,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1961,13749,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1962,13854,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1963,13424,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1964,13445,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1965,13911,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1966,14814,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1967,13289,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1968,13489,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1969,12447,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1970,12597,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1971,13911,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1972,14066,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1973,14783,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1974,14706,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1975,14254,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1976,14411,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1977,14396,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1978,14310,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1979,14785,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1980,14777,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1981,14791,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1982,15831,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1983,16453,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1984,17915,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1985,16338,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1986,16897,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1987,17216,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1988,16800,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1989,16417,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1990,16151,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1991,15559,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1992,15639,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1993,18393,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1994,15960,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1995,17800,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1996,16503,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1997,16161,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1998,16589,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",1999,15685,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2000,16328,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2001,19198,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2002,20192,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2003,19992,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2004,17094,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2005,14815,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2006,14223,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2007,16052,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2008,15625,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2009,16573,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2010,17926,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2011,19245,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2012,20746,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2013,20659,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2014,20718,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2015,19961,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2016,15813,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2017,14723,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2018,21501,hg/ha,Yield
236,Venezuela (Bolivarian Republic of),"Tobacco, unmanufactured",2019,19737,hg/ha,Yield
