Area Code (FAO),Nation,Item,Year,yf_agrc_vegetables_tonne_ha,Unit,Element
89,Guatemala,"Vegetables, leguminous nes",1981,55333,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1982,55556,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1983,56250,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1984,53333,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1985,53571,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1986,56000,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1987,54054,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1988,51282,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1989,58571,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1990,56825,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1991,56409,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1992,54579,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1993,65714,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1994,57932,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1995,58187,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1996,45378,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1997,40679,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1998,35952,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",1999,25946,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2000,28551,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2001,26370,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2002,24250,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2003,22200,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2004,20274,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2005,15586,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2006,17314,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2007,16549,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2008,15792,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2009,15046,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2010,14024,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2011,13453,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2012,12009,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2013,12187,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2014,12253,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2015,12507,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2016,12545,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2017,11450,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2018,10152,hg/ha,Yield
89,Guatemala,"Vegetables, leguminous nes",2019,10345,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1961,50000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1962,54000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1963,56667,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1964,60833,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1965,67308,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1966,53659,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1967,56757,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1968,56383,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1969,52833,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1970,60000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1971,57938,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1972,63932,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1973,63089,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1974,65725,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1975,64786,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1976,65500,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1977,65395,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1978,64286,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1979,64286,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1980,61538,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1981,56688,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1982,58647,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1983,61111,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1984,61905,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1985,66667,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1986,75000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1987,60000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1988,53333,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1989,64000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1990,63025,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1991,52174,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1992,53942,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1993,56667,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1994,56250,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1995,65000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1996,60000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1997,54545,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1998,56250,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,1999,50000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2000,56000,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2001,54189,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2002,52174,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2003,53333,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2004,52632,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2005,52174,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2006,51852,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2007,52459,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2008,52941,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2009,52632,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2010,52766,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2011,52286,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2012,52215,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2013,52442,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2014,675364,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2015,732426,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2016,1235965,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2017,934889,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2018,504906,hg/ha,Yield
91,Guyana,Cabbages and other brassicas,2019,334231,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1990,50000,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1991,50046,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1992,50023,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1993,50024,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1994,50043,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1995,50200,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1996,49609,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1997,48960,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1998,49852,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",1999,49669,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2000,49776,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2001,49719,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2002,47167,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2003,49455,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2004,50125,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2005,50842,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2006,50048,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2007,49553,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2008,49767,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2009,50000,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2010,50140,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2011,50315,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2012,47384,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2013,54952,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2014,645637,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2015,873506,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2016,1075000,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2017,982068,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2018,847562,hg/ha,Yield
91,Guyana,"Chillies and peppers, green",2019,766079,hg/ha,Yield
91,Guyana,Eggplants (aubergines),1997,69444,hg/ha,Yield
91,Guyana,Eggplants (aubergines),1998,52892,hg/ha,Yield
91,Guyana,Eggplants (aubergines),1999,69767,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2000,70381,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2001,70432,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2002,69444,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2003,54676,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2004,55714,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2005,57011,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2006,59634,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2007,63972,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2008,66154,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2009,66667,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2010,74050,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2011,48175,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2012,56060,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2013,71763,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2014,711690,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2015,1770423,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2016,1610542,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2017,1554545,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2018,652952,hg/ha,Yield
91,Guyana,Eggplants (aubergines),2019,424607,hg/ha,Yield
91,Guyana,"Onions, dry",1990,50000,hg/ha,Yield
91,Guyana,"Onions, dry",1991,49513,hg/ha,Yield
91,Guyana,"Onions, dry",1992,49452,hg/ha,Yield
91,Guyana,"Onions, dry",1993,49387,hg/ha,Yield
91,Guyana,"Onions, dry",1994,49196,hg/ha,Yield
91,Guyana,"Onions, dry",1995,49467,hg/ha,Yield
91,Guyana,"Onions, dry",1996,51225,hg/ha,Yield
91,Guyana,"Onions, dry",1997,50750,hg/ha,Yield
91,Guyana,"Onions, dry",1998,51267,hg/ha,Yield
91,Guyana,"Onions, dry",1999,51971,hg/ha,Yield
91,Guyana,"Onions, dry",2000,50267,hg/ha,Yield
91,Guyana,"Onions, dry",2001,50111,hg/ha,Yield
91,Guyana,"Onions, dry",2002,43400,hg/ha,Yield
91,Guyana,"Onions, dry",2003,51818,hg/ha,Yield
91,Guyana,"Onions, dry",2004,49250,hg/ha,Yield
91,Guyana,"Onions, dry",2005,51714,hg/ha,Yield
91,Guyana,"Onions, dry",2006,52467,hg/ha,Yield
91,Guyana,"Onions, dry",2007,51100,hg/ha,Yield
91,Guyana,"Onions, dry",2008,50769,hg/ha,Yield
91,Guyana,"Onions, dry",2009,50000,hg/ha,Yield
91,Guyana,"Onions, dry",2010,50091,hg/ha,Yield
91,Guyana,"Onions, dry",2011,50863,hg/ha,Yield
91,Guyana,"Onions, dry",2012,49975,hg/ha,Yield
91,Guyana,"Onions, dry",2013,50011,hg/ha,Yield
91,Guyana,"Onions, dry",2014,731250,hg/ha,Yield
91,Guyana,"Onions, dry",2015,919231,hg/ha,Yield
91,Guyana,"Onions, dry",2016,950000,hg/ha,Yield
91,Guyana,"Onions, dry",2017,256923,hg/ha,Yield
91,Guyana,"Onions, dry",2018,736389,hg/ha,Yield
91,Guyana,"Onions, dry",2019,777500,hg/ha,Yield
91,Guyana,Tomatoes,1961,45000,hg/ha,Yield
91,Guyana,Tomatoes,1962,41111,hg/ha,Yield
91,Guyana,Tomatoes,1963,39362,hg/ha,Yield
91,Guyana,Tomatoes,1964,39214,hg/ha,Yield
91,Guyana,Tomatoes,1965,39261,hg/ha,Yield
91,Guyana,Tomatoes,1966,44835,hg/ha,Yield
91,Guyana,Tomatoes,1967,59619,hg/ha,Yield
91,Guyana,Tomatoes,1968,59313,hg/ha,Yield
91,Guyana,Tomatoes,1969,44149,hg/ha,Yield
91,Guyana,Tomatoes,1970,43867,hg/ha,Yield
91,Guyana,Tomatoes,1971,49642,hg/ha,Yield
91,Guyana,Tomatoes,1972,52366,hg/ha,Yield
91,Guyana,Tomatoes,1973,81822,hg/ha,Yield
91,Guyana,Tomatoes,1974,59293,hg/ha,Yield
91,Guyana,Tomatoes,1975,59929,hg/ha,Yield
91,Guyana,Tomatoes,1976,62000,hg/ha,Yield
91,Guyana,Tomatoes,1977,62375,hg/ha,Yield
91,Guyana,Tomatoes,1978,61364,hg/ha,Yield
91,Guyana,Tomatoes,1979,61705,hg/ha,Yield
91,Guyana,Tomatoes,1980,62489,hg/ha,Yield
91,Guyana,Tomatoes,1981,64087,hg/ha,Yield
91,Guyana,Tomatoes,1982,63702,hg/ha,Yield
91,Guyana,Tomatoes,1983,63640,hg/ha,Yield
91,Guyana,Tomatoes,1984,60000,hg/ha,Yield
91,Guyana,Tomatoes,1985,60000,hg/ha,Yield
91,Guyana,Tomatoes,1986,66071,hg/ha,Yield
91,Guyana,Tomatoes,1987,57143,hg/ha,Yield
91,Guyana,Tomatoes,1988,54762,hg/ha,Yield
91,Guyana,Tomatoes,1989,57143,hg/ha,Yield
91,Guyana,Tomatoes,1990,54167,hg/ha,Yield
91,Guyana,Tomatoes,1991,59259,hg/ha,Yield
91,Guyana,Tomatoes,1992,58608,hg/ha,Yield
91,Guyana,Tomatoes,1993,59375,hg/ha,Yield
91,Guyana,Tomatoes,1994,60606,hg/ha,Yield
91,Guyana,Tomatoes,1995,62264,hg/ha,Yield
91,Guyana,Tomatoes,1996,55556,hg/ha,Yield
91,Guyana,Tomatoes,1997,60000,hg/ha,Yield
91,Guyana,Tomatoes,1998,54545,hg/ha,Yield
91,Guyana,Tomatoes,1999,55172,hg/ha,Yield
91,Guyana,Tomatoes,2000,60038,hg/ha,Yield
91,Guyana,Tomatoes,2001,54896,hg/ha,Yield
91,Guyana,Tomatoes,2002,54000,hg/ha,Yield
91,Guyana,Tomatoes,2003,54625,hg/ha,Yield
91,Guyana,Tomatoes,2004,54586,hg/ha,Yield
91,Guyana,Tomatoes,2005,53067,hg/ha,Yield
91,Guyana,Tomatoes,2006,54486,hg/ha,Yield
91,Guyana,Tomatoes,2007,57143,hg/ha,Yield
91,Guyana,Tomatoes,2008,55514,hg/ha,Yield
91,Guyana,Tomatoes,2009,54737,hg/ha,Yield
91,Guyana,Tomatoes,2010,53423,hg/ha,Yield
91,Guyana,Tomatoes,2011,65081,hg/ha,Yield
91,Guyana,Tomatoes,2012,58873,hg/ha,Yield
91,Guyana,Tomatoes,2013,61353,hg/ha,Yield
91,Guyana,Tomatoes,2014,2171739,hg/ha,Yield
91,Guyana,Tomatoes,2015,1502098,hg/ha,Yield
91,Guyana,Tomatoes,2016,1446364,hg/ha,Yield
91,Guyana,Tomatoes,2017,1491047,hg/ha,Yield
91,Guyana,Tomatoes,2018,683741,hg/ha,Yield
91,Guyana,Tomatoes,2019,844656,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1961,59615,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1962,59813,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1963,60000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1964,60177,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1965,60345,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1966,60000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1967,60163,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1968,60032,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1969,60000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1970,60150,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1971,59854,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1972,58333,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1973,59722,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1974,61538,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1975,62937,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1976,63014,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1977,63946,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1978,64865,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1979,62651,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1980,63953,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1981,65169,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1982,65217,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1983,63265,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1984,64000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1985,65000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1986,65000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1987,65000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1988,66000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1989,66000,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1990,73384,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1991,28573,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1992,28569,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1993,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1994,28573,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1995,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1996,28575,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1997,28573,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1998,28565,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",1999,28566,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2000,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2001,28569,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2002,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2003,28575,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2004,28576,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2005,28580,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2006,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2007,28572,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2008,28566,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2009,28574,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2010,28582,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2011,28575,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2012,28571,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2013,28574,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2014,28561,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2015,28556,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2016,28564,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2017,28579,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2018,28585,hg/ha,Yield
91,Guyana,"Vegetables, fresh nes",2019,28574,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1961,60606,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1962,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1963,60606,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1964,60241,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1965,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1966,60241,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1967,60465,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1968,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1969,60215,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1970,61053,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1971,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1972,61176,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1973,60883,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1974,60185,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1975,61818,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1976,60833,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1977,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1978,60714,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1979,59286,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1980,57857,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1981,57143,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1982,57143,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1983,56429,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1984,57778,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1985,57037,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1986,57692,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1987,56154,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1988,56000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1989,56667,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1990,56522,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1991,57273,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1992,57143,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1993,58000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1994,57895,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1995,58824,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1996,57500,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1997,59196,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1998,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,1999,60497,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2000,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2001,66667,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2002,62609,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2003,62500,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2004,60000,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2005,63636,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2006,62556,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2007,61538,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2008,61905,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2009,62726,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2010,63106,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2011,62927,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2012,63043,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2013,63174,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2014,63448,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2015,63506,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2016,63269,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2017,63326,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2018,63381,hg/ha,Yield
93,Haiti,Cabbages and other brassicas,2019,63456,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1961,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1962,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1963,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1964,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1965,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1966,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1967,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1968,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1969,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1970,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1971,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1972,100879,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1973,99574,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1974,105556,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1975,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1976,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1977,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1978,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1979,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1980,100000,hg/ha,Yield
93,Haiti,Eggplants (aubergines),1981,100000,hg/ha,Yield
