Area Code (FAO),Nation,Item,Year,yf_agrc_tubers_tonne_ha,Unit,Element
95,Honduras,Sweet potatoes,1968,26224,hg/ha,Yield
95,Honduras,Sweet potatoes,1969,26182,hg/ha,Yield
95,Honduras,Sweet potatoes,1970,26171,hg/ha,Yield
95,Honduras,Sweet potatoes,1971,26486,hg/ha,Yield
95,Honduras,Sweet potatoes,1972,26904,hg/ha,Yield
95,Honduras,Sweet potatoes,1973,30435,hg/ha,Yield
95,Honduras,Sweet potatoes,1974,33333,hg/ha,Yield
95,Honduras,Sweet potatoes,1975,35484,hg/ha,Yield
95,Honduras,Sweet potatoes,1976,35294,hg/ha,Yield
95,Honduras,Sweet potatoes,1977,36111,hg/ha,Yield
95,Honduras,Sweet potatoes,1978,37838,hg/ha,Yield
95,Honduras,Sweet potatoes,1979,37500,hg/ha,Yield
95,Honduras,Sweet potatoes,1980,30000,hg/ha,Yield
95,Honduras,Sweet potatoes,1981,37500,hg/ha,Yield
95,Honduras,Sweet potatoes,1982,35600,hg/ha,Yield
95,Honduras,Sweet potatoes,1983,33333,hg/ha,Yield
95,Honduras,Sweet potatoes,1984,34783,hg/ha,Yield
95,Honduras,Sweet potatoes,1985,34021,hg/ha,Yield
95,Honduras,Sweet potatoes,1986,34000,hg/ha,Yield
95,Honduras,Sweet potatoes,1987,34314,hg/ha,Yield
95,Honduras,Sweet potatoes,1988,33962,hg/ha,Yield
95,Honduras,Sweet potatoes,1989,34259,hg/ha,Yield
95,Honduras,Sweet potatoes,1990,64286,hg/ha,Yield
95,Honduras,Sweet potatoes,1991,65517,hg/ha,Yield
95,Honduras,Sweet potatoes,1992,64667,hg/ha,Yield
95,Honduras,Sweet potatoes,1993,64516,hg/ha,Yield
95,Honduras,Sweet potatoes,1994,64408,hg/ha,Yield
95,Honduras,Sweet potatoes,1995,64211,hg/ha,Yield
95,Honduras,Sweet potatoes,1996,64238,hg/ha,Yield
95,Honduras,Sweet potatoes,1997,64138,hg/ha,Yield
95,Honduras,Sweet potatoes,1998,64126,hg/ha,Yield
95,Honduras,Sweet potatoes,1999,63583,hg/ha,Yield
95,Honduras,Sweet potatoes,2000,63852,hg/ha,Yield
95,Honduras,Sweet potatoes,2001,63488,hg/ha,Yield
95,Honduras,Sweet potatoes,2002,62000,hg/ha,Yield
95,Honduras,Sweet potatoes,2003,64966,hg/ha,Yield
95,Honduras,Sweet potatoes,2004,63462,hg/ha,Yield
95,Honduras,Sweet potatoes,2005,64151,hg/ha,Yield
95,Honduras,Sweet potatoes,2006,64286,hg/ha,Yield
95,Honduras,Sweet potatoes,2007,64754,hg/ha,Yield
95,Honduras,Sweet potatoes,2008,64286,hg/ha,Yield
95,Honduras,Sweet potatoes,2009,64220,hg/ha,Yield
95,Honduras,Sweet potatoes,2010,63844,hg/ha,Yield
95,Honduras,Sweet potatoes,2011,64000,hg/ha,Yield
95,Honduras,Sweet potatoes,2012,62500,hg/ha,Yield
95,Honduras,Sweet potatoes,2013,62500,hg/ha,Yield
95,Honduras,Sweet potatoes,2014,59992,hg/ha,Yield
95,Honduras,Sweet potatoes,2015,60000,hg/ha,Yield
95,Honduras,Sweet potatoes,2016,60078,hg/ha,Yield
95,Honduras,Sweet potatoes,2017,60056,hg/ha,Yield
95,Honduras,Sweet potatoes,2018,59965,hg/ha,Yield
95,Honduras,Sweet potatoes,2019,59740,hg/ha,Yield
109,Jamaica,Cassava,1961,107976,hg/ha,Yield
109,Jamaica,Cassava,1962,106729,hg/ha,Yield
109,Jamaica,Cassava,1963,106729,hg/ha,Yield
109,Jamaica,Cassava,1964,109750,hg/ha,Yield
109,Jamaica,Cassava,1965,112724,hg/ha,Yield
109,Jamaica,Cassava,1966,73849,hg/ha,Yield
109,Jamaica,Cassava,1967,111737,hg/ha,Yield
109,Jamaica,Cassava,1968,82985,hg/ha,Yield
109,Jamaica,Cassava,1969,74068,hg/ha,Yield
109,Jamaica,Cassava,1970,86011,hg/ha,Yield
109,Jamaica,Cassava,1971,84488,hg/ha,Yield
109,Jamaica,Cassava,1972,88689,hg/ha,Yield
109,Jamaica,Cassava,1973,80397,hg/ha,Yield
109,Jamaica,Cassava,1974,82678,hg/ha,Yield
109,Jamaica,Cassava,1975,85479,hg/ha,Yield
109,Jamaica,Cassava,1976,91273,hg/ha,Yield
109,Jamaica,Cassava,1977,92243,hg/ha,Yield
109,Jamaica,Cassava,1978,91049,hg/ha,Yield
109,Jamaica,Cassava,1979,113698,hg/ha,Yield
109,Jamaica,Cassava,1980,116670,hg/ha,Yield
109,Jamaica,Cassava,1981,111799,hg/ha,Yield
109,Jamaica,Cassava,1982,103396,hg/ha,Yield
109,Jamaica,Cassava,1983,104170,hg/ha,Yield
109,Jamaica,Cassava,1984,116639,hg/ha,Yield
109,Jamaica,Cassava,1985,113000,hg/ha,Yield
109,Jamaica,Cassava,1986,123023,hg/ha,Yield
109,Jamaica,Cassava,1987,124150,hg/ha,Yield
109,Jamaica,Cassava,1988,122270,hg/ha,Yield
109,Jamaica,Cassava,1989,117222,hg/ha,Yield
109,Jamaica,Cassava,1990,119102,hg/ha,Yield
109,Jamaica,Cassava,1991,120268,hg/ha,Yield
109,Jamaica,Cassava,1992,151186,hg/ha,Yield
109,Jamaica,Cassava,1993,186649,hg/ha,Yield
109,Jamaica,Cassava,1994,195385,hg/ha,Yield
109,Jamaica,Cassava,1995,205018,hg/ha,Yield
109,Jamaica,Cassava,1996,208699,hg/ha,Yield
109,Jamaica,Cassava,1997,188884,hg/ha,Yield
109,Jamaica,Cassava,1998,191949,hg/ha,Yield
109,Jamaica,Cassava,1999,190186,hg/ha,Yield
109,Jamaica,Cassava,2000,181048,hg/ha,Yield
109,Jamaica,Cassava,2001,188566,hg/ha,Yield
109,Jamaica,Cassava,2002,188575,hg/ha,Yield
109,Jamaica,Cassava,2003,192071,hg/ha,Yield
109,Jamaica,Cassava,2004,184154,hg/ha,Yield
109,Jamaica,Cassava,2005,176320,hg/ha,Yield
109,Jamaica,Cassava,2006,186236,hg/ha,Yield
109,Jamaica,Cassava,2007,186683,hg/ha,Yield
109,Jamaica,Cassava,2008,185993,hg/ha,Yield
109,Jamaica,Cassava,2009,186352,hg/ha,Yield
109,Jamaica,Cassava,2010,185271,hg/ha,Yield
109,Jamaica,Cassava,2011,188896,hg/ha,Yield
109,Jamaica,Cassava,2012,188889,hg/ha,Yield
109,Jamaica,Cassava,2013,187795,hg/ha,Yield
109,Jamaica,Cassava,2014,183989,hg/ha,Yield
109,Jamaica,Cassava,2015,184562,hg/ha,Yield
109,Jamaica,Cassava,2016,192381,hg/ha,Yield
109,Jamaica,Cassava,2017,193685,hg/ha,Yield
109,Jamaica,Cassava,2018,201092,hg/ha,Yield
109,Jamaica,Cassava,2019,208725,hg/ha,Yield
109,Jamaica,Potatoes,1961,59472,hg/ha,Yield
109,Jamaica,Potatoes,1962,63567,hg/ha,Yield
109,Jamaica,Potatoes,1963,95486,hg/ha,Yield
109,Jamaica,Potatoes,1964,66431,hg/ha,Yield
109,Jamaica,Potatoes,1965,92163,hg/ha,Yield
109,Jamaica,Potatoes,1966,82925,hg/ha,Yield
109,Jamaica,Potatoes,1967,119042,hg/ha,Yield
109,Jamaica,Potatoes,1968,75906,hg/ha,Yield
109,Jamaica,Potatoes,1969,102553,hg/ha,Yield
109,Jamaica,Potatoes,1970,94091,hg/ha,Yield
109,Jamaica,Potatoes,1971,98266,hg/ha,Yield
109,Jamaica,Potatoes,1972,94671,hg/ha,Yield
109,Jamaica,Potatoes,1973,70071,hg/ha,Yield
109,Jamaica,Potatoes,1974,105535,hg/ha,Yield
109,Jamaica,Potatoes,1975,73328,hg/ha,Yield
109,Jamaica,Potatoes,1976,74931,hg/ha,Yield
109,Jamaica,Potatoes,1977,80116,hg/ha,Yield
109,Jamaica,Potatoes,1978,81394,hg/ha,Yield
109,Jamaica,Potatoes,1979,94268,hg/ha,Yield
109,Jamaica,Potatoes,1980,74354,hg/ha,Yield
109,Jamaica,Potatoes,1981,95307,hg/ha,Yield
109,Jamaica,Potatoes,1982,92213,hg/ha,Yield
109,Jamaica,Potatoes,1983,99908,hg/ha,Yield
109,Jamaica,Potatoes,1984,116572,hg/ha,Yield
109,Jamaica,Potatoes,1985,113381,hg/ha,Yield
109,Jamaica,Potatoes,1986,88152,hg/ha,Yield
109,Jamaica,Potatoes,1987,119079,hg/ha,Yield
109,Jamaica,Potatoes,1988,116115,hg/ha,Yield
109,Jamaica,Potatoes,1989,116448,hg/ha,Yield
109,Jamaica,Potatoes,1990,122818,hg/ha,Yield
109,Jamaica,Potatoes,1991,91380,hg/ha,Yield
109,Jamaica,Potatoes,1992,111138,hg/ha,Yield
109,Jamaica,Potatoes,1993,119399,hg/ha,Yield
109,Jamaica,Potatoes,1994,143052,hg/ha,Yield
109,Jamaica,Potatoes,1995,144129,hg/ha,Yield
109,Jamaica,Potatoes,1996,146076,hg/ha,Yield
109,Jamaica,Potatoes,1997,147392,hg/ha,Yield
109,Jamaica,Potatoes,1998,147897,hg/ha,Yield
109,Jamaica,Potatoes,1999,157082,hg/ha,Yield
109,Jamaica,Potatoes,2000,141042,hg/ha,Yield
109,Jamaica,Potatoes,2001,144634,hg/ha,Yield
109,Jamaica,Potatoes,2002,148595,hg/ha,Yield
109,Jamaica,Potatoes,2003,149111,hg/ha,Yield
109,Jamaica,Potatoes,2004,156346,hg/ha,Yield
109,Jamaica,Potatoes,2005,156141,hg/ha,Yield
109,Jamaica,Potatoes,2006,166842,hg/ha,Yield
109,Jamaica,Potatoes,2007,164330,hg/ha,Yield
109,Jamaica,Potatoes,2008,164849,hg/ha,Yield
109,Jamaica,Potatoes,2009,169416,hg/ha,Yield
109,Jamaica,Potatoes,2010,142411,hg/ha,Yield
109,Jamaica,Potatoes,2011,190236,hg/ha,Yield
109,Jamaica,Potatoes,2012,165371,hg/ha,Yield
109,Jamaica,Potatoes,2013,165914,hg/ha,Yield
109,Jamaica,Potatoes,2014,169498,hg/ha,Yield
109,Jamaica,Potatoes,2015,164544,hg/ha,Yield
109,Jamaica,Potatoes,2016,167227,hg/ha,Yield
109,Jamaica,Potatoes,2017,165043,hg/ha,Yield
109,Jamaica,Potatoes,2018,144242,hg/ha,Yield
109,Jamaica,Potatoes,2019,158758,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1961,99438,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1962,99563,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1963,101388,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1964,91936,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1965,104873,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1966,80010,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1967,81764,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1968,73716,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1969,74560,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1970,87332,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1971,93204,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1972,94664,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1973,91383,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1974,95272,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1975,99923,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1976,99228,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1977,88688,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1978,93768,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1979,110512,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1980,115966,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1981,115551,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1982,114515,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1983,112159,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1984,117445,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1985,120264,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1986,121983,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1987,122963,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1988,119011,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1989,117785,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1990,118036,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1991,117967,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1992,143166,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1993,172357,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1994,186660,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1995,202428,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1996,193121,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1997,181098,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1998,180263,hg/ha,Yield
109,Jamaica,Roots and tubers nes,1999,190687,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2000,172389,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2001,179134,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2002,176782,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2003,175636,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2004,172297,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2005,169034,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2006,174941,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2007,170591,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2008,176385,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2009,187803,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2010,180152,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2011,184323,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2012,177065,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2013,178295,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2014,172161,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2015,166901,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2016,174561,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2017,178827,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2018,160463,hg/ha,Yield
109,Jamaica,Roots and tubers nes,2019,155609,hg/ha,Yield
109,Jamaica,Sweet potatoes,1961,92600,hg/ha,Yield
109,Jamaica,Sweet potatoes,1962,83316,hg/ha,Yield
109,Jamaica,Sweet potatoes,1963,83738,hg/ha,Yield
109,Jamaica,Sweet potatoes,1964,82877,hg/ha,Yield
109,Jamaica,Sweet potatoes,1965,82684,hg/ha,Yield
109,Jamaica,Sweet potatoes,1966,73976,hg/ha,Yield
109,Jamaica,Sweet potatoes,1967,73459,hg/ha,Yield
109,Jamaica,Sweet potatoes,1968,62935,hg/ha,Yield
109,Jamaica,Sweet potatoes,1969,81848,hg/ha,Yield
109,Jamaica,Sweet potatoes,1970,74495,hg/ha,Yield
109,Jamaica,Sweet potatoes,1971,80033,hg/ha,Yield
109,Jamaica,Sweet potatoes,1972,76601,hg/ha,Yield
109,Jamaica,Sweet potatoes,1973,75280,hg/ha,Yield
109,Jamaica,Sweet potatoes,1974,81729,hg/ha,Yield
109,Jamaica,Sweet potatoes,1975,73662,hg/ha,Yield
109,Jamaica,Sweet potatoes,1976,82938,hg/ha,Yield
109,Jamaica,Sweet potatoes,1977,82940,hg/ha,Yield
109,Jamaica,Sweet potatoes,1978,82332,hg/ha,Yield
109,Jamaica,Sweet potatoes,1979,89556,hg/ha,Yield
109,Jamaica,Sweet potatoes,1980,91814,hg/ha,Yield
109,Jamaica,Sweet potatoes,1981,89364,hg/ha,Yield
109,Jamaica,Sweet potatoes,1982,85351,hg/ha,Yield
109,Jamaica,Sweet potatoes,1983,102159,hg/ha,Yield
109,Jamaica,Sweet potatoes,1984,111447,hg/ha,Yield
109,Jamaica,Sweet potatoes,1985,111614,hg/ha,Yield
109,Jamaica,Sweet potatoes,1986,110520,hg/ha,Yield
109,Jamaica,Sweet potatoes,1987,111564,hg/ha,Yield
109,Jamaica,Sweet potatoes,1988,106953,hg/ha,Yield
109,Jamaica,Sweet potatoes,1989,113927,hg/ha,Yield
109,Jamaica,Sweet potatoes,1990,112543,hg/ha,Yield
109,Jamaica,Sweet potatoes,1991,108643,hg/ha,Yield
109,Jamaica,Sweet potatoes,1992,134109,hg/ha,Yield
109,Jamaica,Sweet potatoes,1993,153282,hg/ha,Yield
109,Jamaica,Sweet potatoes,1994,150512,hg/ha,Yield
109,Jamaica,Sweet potatoes,1995,153491,hg/ha,Yield
109,Jamaica,Sweet potatoes,1996,164446,hg/ha,Yield
109,Jamaica,Sweet potatoes,1997,152379,hg/ha,Yield
109,Jamaica,Sweet potatoes,1998,159788,hg/ha,Yield
109,Jamaica,Sweet potatoes,1999,161828,hg/ha,Yield
109,Jamaica,Sweet potatoes,2000,163362,hg/ha,Yield
109,Jamaica,Sweet potatoes,2001,164920,hg/ha,Yield
109,Jamaica,Sweet potatoes,2002,161648,hg/ha,Yield
109,Jamaica,Sweet potatoes,2003,168536,hg/ha,Yield
109,Jamaica,Sweet potatoes,2004,160959,hg/ha,Yield
109,Jamaica,Sweet potatoes,2005,164410,hg/ha,Yield
109,Jamaica,Sweet potatoes,2006,166171,hg/ha,Yield
109,Jamaica,Sweet potatoes,2007,165324,hg/ha,Yield
109,Jamaica,Sweet potatoes,2008,168278,hg/ha,Yield
109,Jamaica,Sweet potatoes,2009,170803,hg/ha,Yield
109,Jamaica,Sweet potatoes,2010,162639,hg/ha,Yield
109,Jamaica,Sweet potatoes,2011,182528,hg/ha,Yield
109,Jamaica,Sweet potatoes,2012,170847,hg/ha,Yield
109,Jamaica,Sweet potatoes,2013,172683,hg/ha,Yield
109,Jamaica,Sweet potatoes,2014,166717,hg/ha,Yield
109,Jamaica,Sweet potatoes,2015,168545,hg/ha,Yield
109,Jamaica,Sweet potatoes,2016,174440,hg/ha,Yield
109,Jamaica,Sweet potatoes,2017,172256,hg/ha,Yield
109,Jamaica,Sweet potatoes,2018,180988,hg/ha,Yield
109,Jamaica,Sweet potatoes,2019,175847,hg/ha,Yield
109,Jamaica,Yams,1961,143060,hg/ha,Yield
109,Jamaica,Yams,1962,145735,hg/ha,Yield
109,Jamaica,Yams,1963,146750,hg/ha,Yield
109,Jamaica,Yams,1964,146383,hg/ha,Yield
109,Jamaica,Yams,1965,146555,hg/ha,Yield
109,Jamaica,Yams,1966,130603,hg/ha,Yield
109,Jamaica,Yams,1967,108543,hg/ha,Yield
109,Jamaica,Yams,1968,108877,hg/ha,Yield
109,Jamaica,Yams,1969,112470,hg/ha,Yield
109,Jamaica,Yams,1970,113550,hg/ha,Yield
109,Jamaica,Yams,1971,116041,hg/ha,Yield
109,Jamaica,Yams,1972,111960,hg/ha,Yield
109,Jamaica,Yams,1973,113175,hg/ha,Yield
109,Jamaica,Yams,1974,117065,hg/ha,Yield
109,Jamaica,Yams,1975,112271,hg/ha,Yield
109,Jamaica,Yams,1976,107892,hg/ha,Yield
109,Jamaica,Yams,1977,108957,hg/ha,Yield
109,Jamaica,Yams,1978,112328,hg/ha,Yield
109,Jamaica,Yams,1979,126159,hg/ha,Yield
109,Jamaica,Yams,1980,124829,hg/ha,Yield
109,Jamaica,Yams,1981,128338,hg/ha,Yield
109,Jamaica,Yams,1982,123734,hg/ha,Yield
109,Jamaica,Yams,1983,122752,hg/ha,Yield
109,Jamaica,Yams,1984,126526,hg/ha,Yield
109,Jamaica,Yams,1985,128200,hg/ha,Yield
109,Jamaica,Yams,1986,128587,hg/ha,Yield
109,Jamaica,Yams,1987,126798,hg/ha,Yield
109,Jamaica,Yams,1988,128268,hg/ha,Yield
109,Jamaica,Yams,1989,125217,hg/ha,Yield
109,Jamaica,Yams,1990,130749,hg/ha,Yield
109,Jamaica,Yams,1991,133724,hg/ha,Yield
109,Jamaica,Yams,1992,153341,hg/ha,Yield
109,Jamaica,Yams,1993,160573,hg/ha,Yield
109,Jamaica,Yams,1994,160831,hg/ha,Yield
109,Jamaica,Yams,1995,168033,hg/ha,Yield
109,Jamaica,Yams,1996,169038,hg/ha,Yield
109,Jamaica,Yams,1997,158136,hg/ha,Yield
109,Jamaica,Yams,1998,159705,hg/ha,Yield
109,Jamaica,Yams,1999,163770,hg/ha,Yield
109,Jamaica,Yams,2000,154994,hg/ha,Yield
109,Jamaica,Yams,2001,164671,hg/ha,Yield
109,Jamaica,Yams,2002,164815,hg/ha,Yield
109,Jamaica,Yams,2003,165945,hg/ha,Yield
109,Jamaica,Yams,2004,159018,hg/ha,Yield
109,Jamaica,Yams,2005,150928,hg/ha,Yield
109,Jamaica,Yams,2006,165530,hg/ha,Yield
109,Jamaica,Yams,2007,156357,hg/ha,Yield
109,Jamaica,Yams,2008,153372,hg/ha,Yield
109,Jamaica,Yams,2009,167203,hg/ha,Yield
109,Jamaica,Yams,2010,168102,hg/ha,Yield
109,Jamaica,Yams,2011,161745,hg/ha,Yield
109,Jamaica,Yams,2012,171040,hg/ha,Yield
109,Jamaica,Yams,2013,165476,hg/ha,Yield
109,Jamaica,Yams,2014,167433,hg/ha,Yield
109,Jamaica,Yams,2015,160501,hg/ha,Yield
109,Jamaica,Yams,2016,170548,hg/ha,Yield
109,Jamaica,Yams,2017,164729,hg/ha,Yield
109,Jamaica,Yams,2018,167786,hg/ha,Yield
109,Jamaica,Yams,2019,176483,hg/ha,Yield
138,Mexico,Cassava,1961,200000,hg/ha,Yield
138,Mexico,Cassava,1962,200000,hg/ha,Yield
138,Mexico,Cassava,1963,200000,hg/ha,Yield
138,Mexico,Cassava,1964,200000,hg/ha,Yield
138,Mexico,Cassava,1965,200000,hg/ha,Yield
138,Mexico,Cassava,1966,200000,hg/ha,Yield
138,Mexico,Cassava,1967,200000,hg/ha,Yield
138,Mexico,Cassava,1968,200000,hg/ha,Yield
138,Mexico,Cassava,1969,200000,hg/ha,Yield
138,Mexico,Cassava,1970,200000,hg/ha,Yield
138,Mexico,Cassava,1971,200000,hg/ha,Yield
138,Mexico,Cassava,1972,200000,hg/ha,Yield
138,Mexico,Cassava,1973,200000,hg/ha,Yield
138,Mexico,Cassava,1974,200000,hg/ha,Yield
138,Mexico,Cassava,1975,191643,hg/ha,Yield
138,Mexico,Cassava,1976,169536,hg/ha,Yield
138,Mexico,Cassava,1977,164039,hg/ha,Yield
138,Mexico,Cassava,1978,155718,hg/ha,Yield
138,Mexico,Cassava,1979,133901,hg/ha,Yield
138,Mexico,Cassava,1980,94749,hg/ha,Yield
138,Mexico,Cassava,1981,90270,hg/ha,Yield
138,Mexico,Cassava,1982,174222,hg/ha,Yield
138,Mexico,Cassava,1983,112500,hg/ha,Yield
138,Mexico,Cassava,1984,87277,hg/ha,Yield
138,Mexico,Cassava,1985,93073,hg/ha,Yield
138,Mexico,Cassava,1986,100377,hg/ha,Yield
138,Mexico,Cassava,1987,87212,hg/ha,Yield
138,Mexico,Cassava,1988,74079,hg/ha,Yield
138,Mexico,Cassava,1989,75244,hg/ha,Yield
138,Mexico,Cassava,1990,75504,hg/ha,Yield
138,Mexico,Cassava,1991,78776,hg/ha,Yield
138,Mexico,Cassava,1992,93194,hg/ha,Yield
138,Mexico,Cassava,1993,81739,hg/ha,Yield
138,Mexico,Cassava,1994,75260,hg/ha,Yield
138,Mexico,Cassava,1995,109610,hg/ha,Yield
138,Mexico,Cassava,1996,77192,hg/ha,Yield
138,Mexico,Cassava,1997,96021,hg/ha,Yield
138,Mexico,Cassava,1998,117046,hg/ha,Yield
138,Mexico,Cassava,1999,136634,hg/ha,Yield
138,Mexico,Cassava,2000,113284,hg/ha,Yield
138,Mexico,Cassava,2001,153208,hg/ha,Yield
138,Mexico,Cassava,2002,150988,hg/ha,Yield
138,Mexico,Cassava,2003,131261,hg/ha,Yield
138,Mexico,Cassava,2004,141677,hg/ha,Yield
138,Mexico,Cassava,2005,126099,hg/ha,Yield
138,Mexico,Cassava,2006,137648,hg/ha,Yield
138,Mexico,Cassava,2007,122745,hg/ha,Yield
138,Mexico,Cassava,2008,143579,hg/ha,Yield
138,Mexico,Cassava,2009,143440,hg/ha,Yield
138,Mexico,Cassava,2010,131579,hg/ha,Yield
138,Mexico,Cassava,2011,127352,hg/ha,Yield
138,Mexico,Cassava,2012,122330,hg/ha,Yield
138,Mexico,Cassava,2013,146398,hg/ha,Yield
138,Mexico,Cassava,2014,131318,hg/ha,Yield
138,Mexico,Cassava,2015,126382,hg/ha,Yield
138,Mexico,Cassava,2016,122464,hg/ha,Yield
138,Mexico,Cassava,2017,125755,hg/ha,Yield
138,Mexico,Cassava,2018,130120,hg/ha,Yield
138,Mexico,Cassava,2019,129238,hg/ha,Yield
138,Mexico,Potatoes,1961,66386,hg/ha,Yield
138,Mexico,Potatoes,1962,82360,hg/ha,Yield
138,Mexico,Potatoes,1963,82763,hg/ha,Yield
138,Mexico,Potatoes,1964,85401,hg/ha,Yield
138,Mexico,Potatoes,1965,81558,hg/ha,Yield
138,Mexico,Potatoes,1966,85152,hg/ha,Yield
138,Mexico,Potatoes,1967,98014,hg/ha,Yield
138,Mexico,Potatoes,1968,97972,hg/ha,Yield
138,Mexico,Potatoes,1969,103539,hg/ha,Yield
138,Mexico,Potatoes,1970,105457,hg/ha,Yield
138,Mexico,Potatoes,1971,110219,hg/ha,Yield
138,Mexico,Potatoes,1972,110994,hg/ha,Yield
138,Mexico,Potatoes,1973,115959,hg/ha,Yield
138,Mexico,Potatoes,1974,110730,hg/ha,Yield
138,Mexico,Potatoes,1975,121301,hg/ha,Yield
138,Mexico,Potatoes,1976,123122,hg/ha,Yield
138,Mexico,Potatoes,1977,116749,hg/ha,Yield
138,Mexico,Potatoes,1978,132875,hg/ha,Yield
138,Mexico,Potatoes,1979,120975,hg/ha,Yield
138,Mexico,Potatoes,1980,132839,hg/ha,Yield
138,Mexico,Potatoes,1981,122475,hg/ha,Yield
138,Mexico,Potatoes,1982,143816,hg/ha,Yield
138,Mexico,Potatoes,1983,114997,hg/ha,Yield
138,Mexico,Potatoes,1984,142628,hg/ha,Yield
138,Mexico,Potatoes,1985,137662,hg/ha,Yield
138,Mexico,Potatoes,1986,140348,hg/ha,Yield
138,Mexico,Potatoes,1987,134378,hg/ha,Yield
138,Mexico,Potatoes,1988,133453,hg/ha,Yield
138,Mexico,Potatoes,1989,146360,hg/ha,Yield
138,Mexico,Potatoes,1990,158256,hg/ha,Yield
138,Mexico,Potatoes,1991,162351,hg/ha,Yield
138,Mexico,Potatoes,1992,168178,hg/ha,Yield
138,Mexico,Potatoes,1993,168931,hg/ha,Yield
138,Mexico,Potatoes,1994,190845,hg/ha,Yield
138,Mexico,Potatoes,1995,199803,hg/ha,Yield
138,Mexico,Potatoes,1996,204570,hg/ha,Yield
138,Mexico,Potatoes,1997,208520,hg/ha,Yield
138,Mexico,Potatoes,1998,204955,hg/ha,Yield
138,Mexico,Potatoes,1999,223519,hg/ha,Yield
138,Mexico,Potatoes,2000,239420,hg/ha,Yield
138,Mexico,Potatoes,2001,237799,hg/ha,Yield
138,Mexico,Potatoes,2002,237558,hg/ha,Yield
138,Mexico,Potatoes,2003,254312,hg/ha,Yield
138,Mexico,Potatoes,2004,242399,hg/ha,Yield
138,Mexico,Potatoes,2005,259662,hg/ha,Yield
138,Mexico,Potatoes,2006,248610,hg/ha,Yield
138,Mexico,Potatoes,2007,270565,hg/ha,Yield
138,Mexico,Potatoes,2008,277258,hg/ha,Yield
138,Mexico,Potatoes,2009,277374,hg/ha,Yield
138,Mexico,Potatoes,2010,277578,hg/ha,Yield
138,Mexico,Potatoes,2011,262734,hg/ha,Yield
138,Mexico,Potatoes,2012,268098,hg/ha,Yield
138,Mexico,Potatoes,2013,267752,hg/ha,Yield
